landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y
0.6977374179911576,1.0,0.4445930471160811,0.9403384851755082,0.2433182953496398,0.8132878320902336,0.10865153412063405,0.7082455109563455,0.0,0.6254896356777772,0.4229844645748805,0.5300607711739204,0.34366130144089857,0.3372154855611483,0.30098005555636337,0.2192709304832694,0.2684548642382544,0.11836088697780933,0.5727617138850255,0.4961065451709275,0.547705562550465,0.2661589211921117,0.5402000230866632,0.11995448384212751,0.5354182944297342,0.0,0.7182148133882468,0.513037795246084,0.7232772616250103,0.30084765314651835,0.7287174646452087,0.1675477568694414,0.729223709468885,0.050693774639088134,0.8587440439821704,0.5735419015160773,0.9239048152903742,0.42124790226051095,0.96579464561527,0.32198081419558244,1.0,0.22825999413290124
0.6936769989841909,1.0,0.4497314807379854,0.9276219984249888,0.24675235124128406,0.8032195907054613,0.10910649099906002,0.6983596573760269,0.0,0.6160913689858931,0.42648697522625856,0.5242527135881458,0.3495272741600919,0.3341998580572908,0.3031854256025079,0.2199018736632096,0.2693264167969388,0.11744133889009359,0.5772368620186212,0.48793410568800194,0.5542484729282257,0.2616632162650953,0.5390776047681833,0.11913116281473309,0.5266684955010972,0.0,0.7202945995554082,0.5007756284173804,0.7266204960598966,0.2921219295929156,0.726294529705475,0.16461117380008194,0.7211333957604673,0.055499765998733935,0.8553601913291159,0.5534545991007517,0.9204988359837005,0.40532158747459085,0.9638747489208335,0.3083301116774341,1.0,0.21908700193466052
0.6932732318948037,1.0,0.451572864544527,0.9240320213018257,0.24702216323533804,0.8051354181067767,0.10662422508043048,0.7010916174078807,0.0,0.6150732165959116,0.4226302617804523,0.5213612565739264,0.3425404777877263,0.3310672324823618,0.295658277633278,0.21743075389265237,0.26292779951058187,0.11508417548154468,0.5735212061570477,0.48422060967371744,0.5502344638113353,0.2574586456615739,0.5354345298396279,0.1175263209953141,0.5240512884117631,0.0,0.7176623570229448,0.49635097208125534,0.7232539394416747,0.2883140906541499,0.7229766085418521,0.16165241449540232,0.718504308285736,0.05278319165461189,0.8551726135887312,0.5478602635302898,0.9218877452635715,0.40090497915563755,0.9643082072745193,0.304228640569907,1.0,0.21420546955171976
0.6990994429724724,1.0,0.4571717520668844,0.9231341233335204,0.2514547761652855,0.8070362776339699,0.10518235509765043,0.7043408251239799,0.0,0.6162562802950489,0.4293475536508163,0.5169508049622762,0.3489533161045156,0.32396650942922683,0.30074896436847764,0.20939920837846823,0.26631085675218463,0.10845247506510948,0.5784522208324551,0.48075602924585276,0.5544706849391183,0.2532848136516467,0.5395825947469218,0.11398142532880658,0.5281400667853237,0.0,0.7220071472013035,0.49276651689495343,0.7293101688476482,0.2827108053242508,0.7315599005407207,0.1552411592293843,0.7293920047253425,0.04687472383527949,0.8585788459993731,0.5441264739330904,0.9242281306450901,0.39630968286356993,0.9650681593208649,0.3007153664872866,1.0,0.21187534103029007
0.6935518185026909,1.0,0.4526719496350673,0.9255049564887954,0.24784437954458752,0.8100787847301961,0.10450681048901196,0.7062959872422754,0.0,0.6204279350433517,0.42634653630313407,0.5175551832670043,0.3435520764700116,0.32530930805061575,0.2961768332599391,0.2098627058227407,0.2634893388176174,0.10879516753198365,0.5756173537348054,0.4809215721979327,0.5504075731921574,0.2522137872779539,0.5346199731653288,0.11268621091391398,0.5234593963989583,0.0,0.7183934645041519,0.4918233275525309,0.7263543360209481,0.2827227423014504,0.7274799840120959,0.1542993039545558,0.7247072905510212,0.04535436043875252,0.8545543826978587,0.5415809880174942,0.9218601811051987,0.39446502282304097,0.9640196285816865,0.299389662865935,1.0,0.21128935054314438
0.691375995998795,1.0,0.4519061922119664,0.9258656689760737,0.2469553102319791,0.8122620687973271,0.10514067726242769,0.7087229306969896,0.0,0.6215439768805863,0.4235980324159742,0.5167554780572864,0.3413464042612102,0.3250377110690147,0.29481777551156546,0.2090964908442617,0.26357176384727315,0.10769104969110277,0.5716889160590689,0.47941380895784036,0.5467758103765111,0.25073661212219894,0.5333192608858148,0.11170610399289031,0.525101195213784,0.0,0.7150862424767995,0.49028779481161683,0.7213591425676003,0.28012126359158573,0.7229549337483182,0.15109812194213978,0.7215912465721254,0.04188801372589666,0.8539843454682302,0.5410337315918697,0.9218948702882811,0.3918544808209716,0.9644088917155623,0.2955666271922809,1.0,0.2070909720812565
0.7006915511026941,1.0,0.4616595393732055,0.931362084642766,0.25130368379253465,0.8157812003859528,0.10437442727106115,0.7115686441687595,0.0,0.6241813849720952,0.4257801331785692,0.5180429237821749,0.3405104160303012,0.32633319142279055,0.2935136538579021,0.2098560338149692,0.26153063718003544,0.10859215331655801,0.5744013073492578,0.4786141860182072,0.5459258354206121,0.2504097407853973,0.5303934265990592,0.11108951205809618,0.5199917527032806,0.0,0.7183774207343149,0.4888334603190893,0.7243478526482986,0.28108457294229294,0.7253607428676156,0.15140101582410945,0.7218525872075264,0.041330200867143216,0.8568104343576273,0.5398677980727086,0.9247764066222738,0.3926138957174057,0.966411509560755,0.29741896001560275,1.0,0.20906010077054066
0.7041676839748752,1.0,0.4636332054258057,0.9257731181312105,0.2539222545736355,0.8052435287337314,0.10952734949608321,0.7007971859473046,0.0,0.6184087830123091,0.42831104972845463,0.5166885961412693,0.3429543359194219,0.32634984189453714,0.29735858201204735,0.21137862229988194,0.26707589787318814,0.11187407261059226,0.5769974770756428,0.479329922625696,0.5506215601317217,0.2508541479753025,0.537059475178287,0.11025580589724691,0.5274463681185932,0.0,0.7215171922050505,0.4899088875874466,0.7279723923809385,0.2832688394475778,0.7299626723805984,0.1534428663162564,0.7267479784415688,0.045063057889999945,0.8603506099597814,0.5401251484070192,0.9274340389504537,0.3929656167398175,0.9682141291052182,0.2974232008239476,1.0,0.2101280985415546
0.7020681810513937,1.0,0.4585619731343715,0.9263186866469344,0.2507151395094396,0.8078547976645897,0.1070778327236272,0.70214018964536,0.0,0.6170830667485058,0.42865956226473295,0.5181388416190678,0.3430765819825812,0.32715026167486044,0.29772456706044526,0.21144052498386354,0.2686719491799091,0.11042831782547075,0.5763539452565827,0.4805049331033471,0.5484062691286263,0.2514792100588546,0.5348107862558259,0.11090802915333035,0.5260254751129041,0.0,0.7198867223836859,0.49086802658619977,0.7257756281419145,0.2839958207792259,0.7286500431373116,0.15283170338445637,0.7267820649999759,0.042592881075412856,0.8590846816755592,0.5410086391861179,0.9269846778197102,0.3937349997441351,0.9678542681839433,0.29734737376601733,1.0,0.20865301130357367
0.7002454403114553,1.0,0.4606917030088789,0.9251924439753807,0.25320881320251926,0.8010077453236932,0.11038555823962437,0.6955621390447664,0.0,0.6148726959902907,0.4315297225356285,0.5183670239372024,0.34672258509799436,0.3293200288531231,0.3036435787080828,0.21251460058291766,0.276730077047278,0.1107031026008352,0.5775601516508811,0.4801540900859704,0.5488958464084834,0.2536157673848029,0.535269677393207,0.11227148527452503,0.5262295707297826,0.0,0.7201897006855997,0.49043292827559476,0.7226101307604418,0.2861571001512543,0.7241204409819758,0.15545569291131225,0.7199962927665439,0.0460688245592844,0.8591787703070864,0.5405421775262599,0.9274669641989723,0.394129058409216,0.9689012582541076,0.29836814907827097,1.0,0.21120671101447044
