landmark_0_x,landmark_0_y,landmark_1_x,landmark_1_y,landmark_2_x,landmark_2_y,landmark_3_x,landmark_3_y,landmark_4_x,landmark_4_y,landmark_5_x,landmark_5_y,landmark_6_x,landmark_6_y,landmark_7_x,landmark_7_y,landmark_8_x,landmark_8_y,landmark_9_x,landmark_9_y,landmark_10_x,landmark_10_y,landmark_11_x,landmark_11_y,landmark_12_x,landmark_12_y,landmark_13_x,landmark_13_y,landmark_14_x,landmark_14_y,landmark_15_x,landmark_15_y,landmark_16_x,landmark_16_y,landmark_17_x,landmark_17_y,landmark_18_x,landmark_18_y,landmark_19_x,landmark_19_y,landmark_20_x,landmark_20_y
0.6567752004130207,1.0,0.3380988678757575,0.9176895485844281,0.05862476053623208,0.6870461229644856,0.1333186950935724,0.4715129690049458,0.42480959286469194,0.37880843552618115,0.10450174512369428,0.48202607212707954,0.026475294843564236,0.2515572848833403,0.0,0.13137811449031336,0.027737148169791538,0.0,0.4101363788283803,0.5031446031180021,0.40128672906911217,0.34831663860375744,0.35274359293278756,0.5687725607674808,0.4008142289249301,0.6026552660700677,0.7105332094641779,0.5477876702446082,0.7117617098390512,0.4470906104620305,0.5922372395429811,0.645593106249416,0.6362568816519161,0.6706329759205619,1.0,0.6072772240411733,0.988615525937826,0.5158803331445523,0.8506538220745119,0.649557667530483,0.8610787039321045,0.6911379684487726
0.6848122301989882,1.0,0.3388342924400544,0.8802317190723036,0.12434169389058493,0.6852130100957409,0.18970183539923027,0.4960682091070547,0.4487883823809699,0.3928160551429607,0.11583980632843247,0.4676857212579079,0.024655005801453207,0.24353417677497108,0.0,0.12321448473892295,0.017687911911537034,0.0,0.4326379391633201,0.493922222515116,0.41091676335755345,0.3718655161181768,0.39827394227972035,0.5658503099972514,0.41868368872110556,0.597910464833244,0.7206227450403426,0.5389884034097154,0.7075953896001845,0.4484486109357602,0.6320440843568078,0.6304287672269725,0.6564442943460074,0.65340921440797,1.0,0.606874094052514,0.9830584191290799,0.5179322684639863,0.8711789823548884,0.6331215402883894,0.8648231309122159,0.6780995447351338
0.7000345526105266,1.0,0.33714325432124836,0.8789269073571421,0.12033264072168841,0.6724897057415798,0.19137534761463346,0.4823282708567061,0.4637936093042093,0.3844500108833685,0.09828713954509517,0.4683148665615132,0.01445729344121946,0.24288202982836934,0.0,0.12321134123397474,0.028833050741544467,0.0,0.4199579086380858,0.4883380175011756,0.396489534969982,0.3597854365998469,0.3776119133658453,0.5489476688993177,0.4028573739080339,0.591445986958234,0.7134398961684029,0.5304622712638775,0.6957392019750459,0.43904482225054875,0.6194334040202664,0.6193044141834035,0.6534065732832799,0.6477232637282121,1.0,0.5962616340812272,0.965242880792157,0.5071624249493245,0.8573331399634692,0.6213115080723435,0.8647108240563696,0.6635798747116807
0.7078580899669501,1.0,0.33762080362031544,0.8798128988599198,0.11693592542994545,0.6715031971968275,0.2001385324792696,0.4811593373495095,0.47458984490959105,0.3881103000389082,0.10145063296149456,0.4746477360605972,0.016381795512867028,0.24499264386456684,0.0,0.12589326227047612,0.026037509317958427,0.0,0.4210298900315986,0.49330017529118886,0.3853762476169115,0.3669762102691576,0.3730917150980612,0.5522234332769345,0.41464156370185173,0.5981150158438411,0.7135095554426772,0.532256960457474,0.6818832501038994,0.4424595616939885,0.6171371273641227,0.6220820074390058,0.6634465561485332,0.6541579538237597,1.0,0.5946829206477561,0.9580352136368734,0.5025235316436457,0.8593393979774258,0.616191747824468,0.8800975004782668,0.6610167929479206
0.6921126170962301,1.0,0.3367968731033478,0.8841066083459902,0.11386507286097003,0.6775973910899049,0.1910283471789626,0.4848681498295187,0.47895007240495335,0.3954062020935302,0.09362121219080263,0.4782708098522844,0.012748783354012652,0.24472328831314383,0.0,0.12412171083435652,0.024941816862382036,0.0,0.4176719264966698,0.4945882128212217,0.3966525093713072,0.37157471422607397,0.38846454913071404,0.5564699127316439,0.42047429673367376,0.6075310975830422,0.7162867511730128,0.5346024945221768,0.6955803124140868,0.44917359765672654,0.631583125938689,0.6278885654240318,0.6626158823726254,0.6671566767511593,1.0,0.6004553131621096,0.9658676423018148,0.511723418519874,0.8644626515763415,0.6272132812357178,0.8704079282603717,0.6765179810271259
0.6863454491605643,1.0,0.3276841845126214,0.8794856545365297,0.1137088807458554,0.6765200269052593,0.18886288538260965,0.485001675308287,0.4691419681750636,0.39074179346067645,0.09411785202004658,0.47440540572042167,0.015382719347318444,0.24747202544993205,0.0,0.125063497208631,0.026026735217845504,0.0,0.41666005287164526,0.49524739161655373,0.38837688436698886,0.36989198798381256,0.3769075959274509,0.5563981358709692,0.40945714615712697,0.6025450227114558,0.7140324082408531,0.5371122465404625,0.6914700111176281,0.4469899556747804,0.6217173799563941,0.6255347376021654,0.6538571975188913,0.6575097409107333,1.0,0.6025953335988057,0.964904945247456,0.5131148385101663,0.8626924533695188,0.6256874407353239,0.8706774010172985,0.6691204904441035
0.6835737895745326,1.0,0.326973216021746,0.8811258207218541,0.10407114672696949,0.6707456883172048,0.1903190347269592,0.48018755207510794,0.47340885304201796,0.39004347534067785,0.09157721882726487,0.4700668558161656,0.016305634716563662,0.24423585962275385,0.0,0.12275482993790016,0.025772656714732247,0.0,0.4136972465231009,0.48946204938580873,0.38794319915141395,0.3644661064791872,0.3681569755839002,0.5512782839311874,0.4071756343379598,0.600372199743323,0.7136503381445971,0.5325811645582488,0.6935682901928121,0.444882888868316,0.6158710744713823,0.6235782655971188,0.652832438266713,0.6586569659476444,1.0,0.5997801363982087,0.962098543530141,0.5107516423513352,0.857408154870803,0.6248451678837946,0.8701683888865004,0.6687004049832361
0.6824876512926874,1.0,0.3287767560613859,0.8847129026453122,0.10134793367397128,0.6691400395897067,0.19091485468730465,0.47739470937556233,0.48419244880435064,0.39205125067482455,0.08759125477336323,0.47207025373402917,0.013341617634645812,0.24330192549937016,0.0,0.1236042468958071,0.02527240775517224,0.0,0.4101002049285669,0.48892567932337594,0.38538057754442395,0.36589339571711355,0.36805462561664204,0.5483524203707036,0.41018144016104885,0.6023766780637034,0.7140240570525193,0.5313017815368004,0.6905635757718458,0.45061925499370165,0.617872639656375,0.6275069281986684,0.6564606443857887,0.6636341911103113,1.0,0.596143386719453,0.9574187758738976,0.5136607522044269,0.8567575337744999,0.6293687961130107,0.8741850297428841,0.6719794133525283
0.6745393106839573,1.0,0.3323696105811967,0.887248988409855,0.10473203421993305,0.6717590416957573,0.1938482294273772,0.48143384902472547,0.489264977525044,0.39494831439159594,0.09007697593635143,0.47448929327562445,0.01411540716550772,0.24390330079390674,0.0,0.12422219415564002,0.024385169681189756,0.0,0.4121528675269983,0.49235773323739407,0.3905491706646661,0.3676779968039714,0.37541624375082744,0.5531426843064423,0.414885166529022,0.6056989978734222,0.7154664262613399,0.5344786920858721,0.7003492601862301,0.45408018651027454,0.624813864494613,0.634314089417139,0.6553949350968661,0.6699582213964663,1.0,0.598459101896439,0.9657561104771751,0.5211980697884827,0.8622080304625491,0.6385112544501382,0.8714022733433783,0.6817507449576141
0.6373364139181219,1.0,0.2968919810860057,0.8890446393269569,0.08169459535287066,0.6714598411783369,0.18749887246366534,0.48312889254312036,0.48143966327565946,0.4004493745206645,0.08197826794244681,0.4737480474621882,0.01274349341549885,0.24328280530767496,0.0,0.12355703289849361,0.027200842059686953,0.0,0.40988200837705063,0.49296681155579597,0.39269120061313095,0.3698589575486472,0.3665435552511467,0.5572220999927128,0.4043678113726581,0.6108167083927702,0.7138073278353106,0.5385178410096765,0.6957275548729166,0.4599470976399209,0.610269320996064,0.6390489536521304,0.6431479694703597,0.6706168185460507,1.0,0.6053931649770699,0.965951824182715,0.5293023027038137,0.8563148566675811,0.6452089017209302,0.8677563177804859,0.683494397979764
